"Step","repr_nih_baseline - epoch/loss","repr_nih_baseline - epoch/loss__MIN","repr_nih_baseline - epoch/loss__MAX"
"1227","-0.5599398902460547","-0.5599398902460547","-0.5599398902460547"
"1228","-0.5599911349627146","-0.5599911349627146","-0.5599911349627146"
"1229","-0.5599290873780898","-0.5599290873780898","-0.5599290873780898"
"1230","-0.5599984408118478","-0.5599984408118478","-0.5599984408118478"
"1231","-0.560086131156666","-0.560086131156666","-0.560086131156666"
"1232","-0.5600637439977953","-0.5600637439977953","-0.5600637439977953"
"1233","-0.5601200351252962","-0.5601200351252962","-0.5601200351252962"
"1234","-0.5600527967118486","-0.5600527967118486","-0.5600527967118486"
"1235","-0.5599564359647244","-0.5599564359647244","-0.5599564359647244"
"1236","-0.5599278326022006","-0.5599278326022006","-0.5599278326022006"
"1237","-0.5598772016909292","-0.5598772016909292","-0.5598772016909292"
"1238","-0.5598878631105986","-0.5598878631105986","-0.5598878631105986"
"1239","-0.5598438653271095","-0.5598438653271095","-0.5598438653271095"
"1240","-0.5598142753802073","-0.5598142753802073","-0.5598142753802073"
"1241","-0.559920181976163","-0.559920181976163","-0.559920181976163"
"1242","-0.5598510173700189","-0.5598510173700189","-0.5598510173700189"
"1243","-0.5599381687092676","-0.5599381687092676","-0.5599381687092676"
"1244","-0.5600655180338694","-0.5600655180338694","-0.5600655180338694"
"1245","-0.5601593764541609","-0.5601593764541609","-0.5601593764541609"
"1246","-0.5602597420889238","-0.5602597420889238","-0.5602597420889238"
"1247","-0.5602404886889794","-0.5602404886889794","-0.5602404886889794"
"1248","-0.5602396444930019","-0.5602396444930019","-0.5602396444930019"
"1249","-0.5602061035848256","-0.5602061035848256","-0.5602061035848256"
"1250","-0.5602586821825084","-0.5602586821825084","-0.5602586821825084"
"1251","-0.5604368822971266","-0.5604368822971266","-0.5604368822971266"
"1252","-0.5604667882703728","-0.5604667882703728","-0.5604667882703728"
"1253","-0.5603211033739048","-0.5603211033739048","-0.5603211033739048"
"1254","-0.5602909236147711","-0.5602909236147711","-0.5602909236147711"
"1255","-0.5602603096630335","-0.5602603096630335","-0.5602603096630335"
"1256","-0.5602111336729126","-0.5602111336729126","-0.5602111336729126"
"1257","-0.5601489107123969","-0.5601489107123969","-0.5601489107123969"
"1258","-0.560301415044504","-0.560301415044504","-0.560301415044504"
"1259","-0.5601355029405151","-0.5601355029405151","-0.5601355029405151"
"1260","-0.5602118668740341","-0.5602118668740341","-0.5602118668740341"
"1261","-0.5602982515739493","-0.5602982515739493","-0.5602982515739493"
"1262","-0.5601718219594297","-0.5601718219594297","-0.5601718219594297"
"1263","-0.5600958736930594","-0.5600958736930594","-0.5600958736930594"
"1264","-0.5601520612959991","-0.5601520612959991","-0.5601520612959991"
"1265","-0.5601825101773164","-0.5601825101773164","-0.5601825101773164"
"1266","-0.5600511505340626","-0.5600511505340626","-0.5600511505340626"
"1267","-0.5601937344072947","-0.5601937344072947","-0.5601937344072947"
"1268","-0.560011852295874","-0.560011852295874","-0.560011852295874"
"1269","-0.5599939685167975","-0.5599939685167975","-0.5599939685167975"
"1270","-0.5600650052528494","-0.5600650052528494","-0.5600650052528494"
"1271","-0.5600224285441755","-0.5600224285441755","-0.5600224285441755"
"1272","-0.5600727633996443","-0.5600727633996443","-0.5600727633996443"
"1273","-0.5601428879246644","-0.5601428879246644","-0.5601428879246644"
"1274","-0.5601555457998112","-0.5601555457998112","-0.5601555457998112"
"1275","-0.5602384645361229","-0.5602384645361229","-0.5602384645361229"
"1276","-0.5601551747924024","-0.5601551747924024","-0.5601551747924024"
"1277","-0.5601247760034608","-0.5601247760034608","-0.5601247760034608"
"1278","-0.5601037049619025","-0.5601037049619025","-0.5601037049619025"
"1279","-0.5600714203273865","-0.5600714203273865","-0.5600714203273865"
"1280","-0.5599322593801791","-0.5599322593801791","-0.5599322593801791"
"1281","-0.559985547486687","-0.559985547486687","-0.559985547486687"
"1282","-0.5600183613368924","-0.5600183613368924","-0.5600183613368924"
"1283","-0.560030690304063","-0.560030690304063","-0.560030690304063"
"1284","-0.559958851915309","-0.559958851915309","-0.559958851915309"
"1285","-0.5600838081152625","-0.5600838081152625","-0.5600838081152625"
"1286","-0.5600151040364114","-0.5600151040364114","-0.5600151040364114"
"1287","-0.5600709333201455","-0.5600709333201455","-0.5600709333201455"
"1288","-0.5601003939529542","-0.5601003939529542","-0.5601003939529542"
"1289","-0.5600919630950628","-0.5600919630950628","-0.5600919630950628"
"1290","-0.559987739603361","-0.559987739603361","-0.559987739603361"
"1291","-0.5599884023446497","-0.5599884023446497","-0.5599884023446497"
"1292","-0.5600083755765152","-0.5600083755765152","-0.5600083755765152"
"1293","-0.5600129221541524","-0.5600129221541524","-0.5600129221541524"
"1294","-0.5599373438453629","-0.5599373438453629","-0.5599373438453629"
"1295","-0.5598964217233183","-0.5598964217233183","-0.5598964217233183"
"1296","-0.5600664976603127","-0.5600664976603127","-0.5600664976603127"
"1297","-0.560137051978843","-0.560137051978843","-0.560137051978843"
"1298","-0.5601867809021712","-0.5601867809021712","-0.5601867809021712"
"1299","-0.5602480638919459","-0.5602480638919459","-0.5602480638919459"
"1300","-0.560201736414449","-0.560201736414449","-0.560201736414449"
"1301","-0.560249740162625","-0.560249740162625","-0.560249740162625"
"1302","-0.560149622764242","-0.560149622764242","-0.560149622764242"
"1303","-0.5602530116824895","-0.5602530116824895","-0.5602530116824895"
"1304","-0.5601964334312866","-0.5601964334312866","-0.5601964334312866"
"1305","-0.5602257239877881","-0.5602257239877881","-0.5602257239877881"
"1306","-0.5603203907816972","-0.5603203907816972","-0.5603203907816972"
"1307","-0.5602679915462359","-0.5602679915462359","-0.5602679915462359"
"1308","-0.5603618698692492","-0.5603618698692492","-0.5603618698692492"
"1309","-0.5603917039325109","-0.5603917039325109","-0.5603917039325109"
"1310","-0.5604825617728219","-0.5604825617728219","-0.5604825617728219"
"1311","-0.5603982443092469","-0.5603982443092469","-0.5603982443092469"
"1312","-0.5604432591713608","-0.5604432591713608","-0.5604432591713608"
"1313","-0.5605124629438833","-0.5605124629438833","-0.5605124629438833"
"1314","-0.5605697543633497","-0.5605697543633497","-0.5605697543633497"
"1315","-0.5606365773467366","-0.5606365773467366","-0.5606365773467366"
"1316","-0.5607823554245063","-0.5607823554245063","-0.5607823554245063"
"1317","-0.5608519094535487","-0.5608519094535487","-0.5608519094535487"
"1318","-0.5609495044773025","-0.5609495044773025","-0.5609495044773025"
"1319","-0.5610230786655366","-0.5610230786655366","-0.5610230786655366"
"1320","-0.5611037054793","-0.5611037054793","-0.5611037054793"
"1321","-0.5611008389345054","-0.5611008389345054","-0.5611008389345054"
"1322","-0.5612184653658668","-0.5612184653658668","-0.5612184653658668"
"1323","-0.5612809977886418","-0.5612809977886418","-0.5612809977886418"
"1324","-0.5612018228396431","-0.5612018228396431","-0.5612018228396431"
"1325","-0.5612294808654358","-0.5612294808654358","-0.5612294808654358"
"1326","-0.5612900597603052","-0.5612900597603052","-0.5612900597603052"
"1327","-0.5612699855065355","-0.5612699855065355","-0.5612699855065355"
"1328","-0.5612410255042025","-0.5612410255042025","-0.5612410255042025"
"1329","-0.5612393753692015","-0.5612393753692015","-0.5612393753692015"
"1330","-0.5613099752839432","-0.5613099752839432","-0.5613099752839432"
"1331","-0.5613810112364425","-0.5613810112364425","-0.5613810112364425"
"1332","-0.561441330155842","-0.561441330155842","-0.561441330155842"
"1333","-0.5613443347188375","-0.5613443347188375","-0.5613443347188375"
"1334","-0.5612783393398469","-0.5612783393398469","-0.5612783393398469"
"1335","-0.5613159122860133","-0.5613159122860133","-0.5613159122860133"
"1336","-0.561392684060399","-0.561392684060399","-0.561392684060399"
"1337","-0.5614445700281837","-0.5614445700281837","-0.5614445700281837"
"1338","-0.5615134675969106","-0.5615134675969106","-0.5615134675969106"
"1339","-0.561537025022488","-0.561537025022488","-0.561537025022488"
"1340","-0.5615625529259455","-0.5615625529259455","-0.5615625529259455"
"1341","-0.5615884204149153","-0.5615884204149153","-0.5615884204149153"
"1342","-0.5615412845070258","-0.5615412845070258","-0.5615412845070258"
"1343","-0.5615998434541953","-0.5615998434541953","-0.5615998434541953"
"1344","-0.5615994389104825","-0.5615994389104825","-0.5615994389104825"
"1345","-0.5616792443039681","-0.5616792443039681","-0.5616792443039681"
"1346","-0.5616926833424392","-0.5616926833424392","-0.5616926833424392"
"1347","-0.5617529248067609","-0.5617529248067609","-0.5617529248067609"
"1348","-0.5617450783307785","-0.5617450783307785","-0.5617450783307785"
"1349","-0.5617810485836067","-0.5617810485836067","-0.5617810485836067"
"1350","-0.5617102435749753","-0.5617102435749753","-0.5617102435749753"
"1351","-0.5617870528771163","-0.5617870528771163","-0.5617870528771163"
"1352","-0.5618324188744119","-0.5618324188744119","-0.5618324188744119"
"1353","-0.5618418273053972","-0.5618418273053972","-0.5618418273053972"
"1354","-0.5619878881245091","-0.5619878881245091","-0.5619878881245091"
"1355","-0.6014258861541748","-0.6014258861541748","-0.6014258861541748"
"1356","-0.5615779649127614","-0.5615779649127614","-0.5615779649127614"
"1357","-0.5736813829058692","-0.5736813829058692","-0.5736813829058692"
"1358","-0.5699179230197784","-0.5699179230197784","-0.5699179230197784"
"1359","-0.5697052478790283","-0.5697052478790283","-0.5697052478790283"
"1360","-0.5717556231162128","-0.5717556231162128","-0.5717556231162128"
"1361","-0.5685706158153346","-0.5685706158153346","-0.5685706158153346"
"1362","-0.5676019007051495","-0.5676019007051495","-0.5676019007051495"
"1363","-0.5679328978797535","-0.5679328978797535","-0.5679328978797535"
"1364","-0.5684768957096141","-0.5684768957096141","-0.5684768957096141"
"1365","-0.5667148309178872","-0.5667148309178872","-0.5667148309178872"
"1366","-0.564721271529928","-0.564721271529928","-0.564721271529928"
"1367","-0.5650496928652456","-0.5650496928652456","-0.5650496928652456"
"1368","-0.5644595684440992","-0.5644595684440992","-0.5644595684440992"
"1369","-0.566852737614449","-0.566852737614449","-0.566852737614449"
"1370","-0.5670644374477942","-0.5670644374477942","-0.5670644374477942"
"1371","-0.5686789434518873","-0.5686789434518873","-0.5686789434518873"
"1372","-0.570492984084358","-0.570492984084358","-0.570492984084358"
"1373","-0.5709503439579221","-0.5709503439579221","-0.5709503439579221"
"1374","-0.5705306333397071","-0.5705306333397071","-0.5705306333397071"
"1375","-0.5695368785466721","-0.5695368785466721","-0.5695368785466721"
"1376","-0.5694118852581458","-0.5694118852581458","-0.5694118852581458"
"1377","-0.5688556121215561","-0.5688556121215561","-0.5688556121215561"
"1378","-0.5692181518841616","-0.5692181518841616","-0.5692181518841616"
"1379","-0.5680333983106732","-0.5680333983106732","-0.5680333983106732"
"1380","-0.5680119928373284","-0.5680119928373284","-0.5680119928373284"
"1381","-0.5679785374023906","-0.5679785374023906","-0.5679785374023906"
"1382","-0.5669643325779271","-0.5669643325779271","-0.5669643325779271"
"1383","-0.5669828376523964","-0.5669828376523964","-0.5669828376523964"
"1384","-0.5668456224641439","-0.5668456224641439","-0.5668456224641439"
"1385","-0.567487568158248","-0.567487568158248","-0.567487568158248"
"1386","-0.5671462556556873","-0.5671462556556873","-0.5671462556556873"
"1387","-0.5670041729728009","-0.5670041729728009","-0.5670041729728009"
"1388","-0.5669463355195486","-0.5669463355195486","-0.5669463355195486"
"1389","-0.5673796181455036","-0.5673796181455036","-0.5673796181455036"
"1390","-0.5677686712341091","-0.5677686712341091","-0.5677686712341091"
"1391","-0.568268482044463","-0.568268482044463","-0.568268482044463"
"1392","-0.5683345423554474","-0.5683345423554474","-0.5683345423554474"
"1393","-0.5680842926808856","-0.5680842926808856","-0.5680842926808856"
"1394","-0.5678559820670301","-0.5678559820670301","-0.5678559820670301"
"1395","-0.5677289737578937","-0.5677289737578937","-0.5677289737578937"
"1396","-0.5671158075477665","-0.5671158075477665","-0.5671158075477665"
"1397","-0.5665863888988586","-0.5665863888988586","-0.5665863888988586"
"1398","-0.5663980474466515","-0.5663980474466515","-0.5663980474466515"
"1399","-0.5666483864357141","-0.5666483864357141","-0.5666483864357141"
"1400","-0.56676634895035","-0.56676634895035","-0.56676634895035"
"1401","-0.5667445515474373","-0.5667445515474373","-0.5667445515474373"
"1402","-0.5670107067137514","-0.5670107067137514","-0.5670107067137514"
"1403","-0.5672513126955211","-0.5672513126955211","-0.5672513126955211"
"1404","-0.5673188232113048","-0.5673188232113048","-0.5673188232113048"
"1405","-0.5677108646866804","-0.5677108646866804","-0.5677108646866804"
"1406","-0.56762199800775","-0.56762199800775","-0.56762199800775"
"1407","-0.5680563103214564","-0.5680563103214564","-0.5680563103214564"
"1408","-0.5688718704405028","-0.5688718704405028","-0.5688718704405028"
"1409","-0.5688113976758862","-0.5688113976758862","-0.5688113976758862"
"1410","-0.569123384091469","-0.569123384091469","-0.569123384091469"
"1411","-0.5691851356237755","-0.5691851356237755","-0.5691851356237755"
"1412","-0.5690103427436849","-0.5690103427436849","-0.5690103427436849"
"1413","-0.5691024740571204","-0.5691024740571204","-0.5691024740571204"
"1414","-0.5689323786551577","-0.5689323786551577","-0.5689323786551577"
"1415","-0.5685496261829941","-0.5685496261829941","-0.5685496261829941"
"1416","-0.5688129156681597","-0.5688129156681597","-0.5688129156681597"
"1417","-0.5691296036404688","-0.5691296036404688","-0.5691296036404688"
"1418","-0.5691242220379094","-0.5691242220379094","-0.5691242220379094"
"1419","-0.5695649075340741","-0.5695649075340741","-0.5695649075340741"
"1420","-0.5695958963828519","-0.5695958963828519","-0.5695958963828519"
"1421","-0.5697001656587835","-0.5697001656587835","-0.5697001656587835"
"1422","-0.5696051800748453","-0.5696051800748453","-0.5696051800748453"
"1423","-0.56901488338273","-0.56901488338273","-0.56901488338273"
"1424","-0.5689926951821737","-0.5689926951821737","-0.5689926951821737"
"1425","-0.5690611352168885","-0.5690611352168885","-0.5690611352168885"
"1426","-0.568981270372616","-0.568981270372616","-0.568981270372616"
"1427","-0.568775803594748","-0.568775803594748","-0.568775803594748"
"1428","-0.5687460736683716","-0.5687460736683716","-0.5687460736683716"
"1429","-0.5686146464103308","-0.5686146464103308","-0.5686146464103308"
"1430","-0.5686007036508797","-0.5686007036508797","-0.5686007036508797"
"1431","-0.5688184790323034","-0.5688184790323034","-0.5688184790323034"
"1432","-0.5688328747619451","-0.5688328747619451","-0.5688328747619451"
"1433","-0.5690324617103791","-0.5690324617103791","-0.5690324617103791"
"1434","-0.5691933848915148","-0.5691933848915148","-0.5691933848915148"
"1435","-0.5688740826129318","-0.5688740826129318","-0.5688740826129318"
"1436","-0.5692514089268027","-0.5692514089268027","-0.5692514089268027"
"1437","-0.569398172081751","-0.569398172081751","-0.569398172081751"
"1438","-0.5695304314008546","-0.5695304314008546","-0.5695304314008546"
"1439","-0.5695992841448426","-0.5695992841448426","-0.5695992841448426"
"1440","-0.5697668920392576","-0.5697668920392576","-0.5697668920392576"
"1441","-0.5701230936072568","-0.5701230936072568","-0.5701230936072568"
"1442","-0.5701675134466108","-0.5701675134466108","-0.5701675134466108"
"1443","-0.5700434074905214","-0.5700434074905214","-0.5700434074905214"
"1444","-0.5699841634325441","-0.5699841634325441","-0.5699841634325441"
"1445","-0.5700760755634202","-0.5700760755634202","-0.5700760755634202"
"1446","-0.5701435846895078","-0.5701435846895078","-0.5701435846895078"
"1447","-0.5698329248464586","-0.5698329248464586","-0.5698329248464586"
"1448","-0.5697137974642785","-0.5697137974642785","-0.5697137974642785"
"1449","-0.5697649394921112","-0.5697649394921112","-0.5697649394921112"
"1450","-0.569757834970011","-0.569757834970011","-0.569757834970011"
"1451","-0.5696986124431181","-0.5696986124431181","-0.5696986124431181"
"1452","-0.5696699458158102","-0.5696699458158102","-0.5696699458158102"
"1453","-0.5698271029525332","-0.5698271029525332","-0.5698271029525332"
"1454","-0.5701387917658636","-0.5701387917658636","-0.5701387917658636"
"1455","-0.5702758889634173","-0.5702758889634173","-0.5702758889634173"
"1456","-0.5701276860121568","-0.5701276860121568","-0.5701276860121568"
"1457","-0.5701001138516668","-0.5701001138516668","-0.5701001138516668"
"1458","-0.5696983145175919","-0.5696983145175919","-0.5696983145175919"
"1459","-0.5697622054992789","-0.5697622054992789","-0.5697622054992789"
"1460","-0.5696070146606039","-0.5696070146606039","-0.5696070146606039"
"1461","-0.5696277724022465","-0.5696277724022465","-0.5696277724022465"
"1462","-0.5697684813948238","-0.5697684813948238","-0.5697684813948238"
"1463","-0.5699446371150833","-0.5699446371150833","-0.5699446371150833"
"1464","-0.5698912592244519","-0.5698912592244519","-0.5698912592244519"
"1465","-0.5699886938423379","-0.5699886938423379","-0.5699886938423379"
"1466","-0.5698177358462508","-0.5698177358462508","-0.5698177358462508"
"1467","-0.5700068215936768","-0.5700068215936768","-0.5700068215936768"
"1468","-0.5701399195204785","-0.5701399195204785","-0.5701399195204785"
"1469","-0.5701422701531811","-0.5701422701531811","-0.5701422701531811"
"1470","-0.5701528271315515","-0.5701528271315515","-0.5701528271315515"
"1471","-0.5700465645079568","-0.5700465645079568","-0.5700465645079568"
"1472","-0.5700137078202148","-0.5700137078202148","-0.5700137078202148"
"1473","-0.5700076188100384","-0.5700076188100384","-0.5700076188100384"
"1474","-0.5698771147193477","-0.5698771147193477","-0.5698771147193477"
"1475","-0.5698593551421741","-0.5698593551421741","-0.5698593551421741"
"1476","-0.569878613796242","-0.569878613796242","-0.569878613796242"
"1477","-0.5697856735831689","-0.5697856735831689","-0.5697856735831689"
"1478","-0.5697875619660927","-0.5697875619660927","-0.5697875619660927"
"1479","-0.5697894923923287","-0.5697894923923287","-0.5697894923923287"
"1480","-0.5695029476897226","-0.5695029476897226","-0.5695029476897226"
"1481","-0.5696115913748457","-0.5696115913748457","-0.5696115913748457"
"1482","-0.5694539594565856","-0.5694539594565856","-0.5694539594565856"
"1483","-0.5692858620372998","-0.5692858620372998","-0.5692858620372998"
"1484","-0.5690837027627678","-0.5690837027627678","-0.5690837027627678"
"1485","-0.5690266789838409","-0.5690266789838409","-0.5690266789838409"
"1486","-0.5689328341971455","-0.5689328341971455","-0.5689328341971455"
"1487","-0.5689064642410221","-0.5689064642410221","-0.5689064642410221"
"1488","-0.5689706544424697","-0.5689706544424697","-0.5689706544424697"
"1489","-0.5689956833629978","-0.5689956833629978","-0.5689956833629978"
"1490","-0.5690412896152428","-0.5690412896152428","-0.5690412896152428"
"1491","-0.5687997193786697","-0.5687997193786697","-0.5687997193786697"
"1492","-0.5689200507429375","-0.5689200507429375","-0.5689200507429375"
"1493","-0.5689880699674605","-0.5689880699674605","-0.5689880699674605"
"1494","-0.5690445239855865","-0.5690445239855865","-0.5690445239855865"
"1495","-0.5689521835456143","-0.5689521835456143","-0.5689521835456143"
"1496","-0.5688332368894978","-0.5688332368894978","-0.5688332368894978"
"1497","-0.5688774771752448","-0.5688774771752448","-0.5688774771752448"
"1498","-0.5688067123991555","-0.5688067123991555","-0.5688067123991555"
"1499","-0.5687599052041045","-0.5687599052041045","-0.5687599052041045"
"1500","-0.5687080636302164","-0.5687080636302164","-0.5687080636302164"
"1501","-0.56873764278218","-0.56873764278218","-0.56873764278218"
"1502","-0.5686105388228704","-0.5686105388228704","-0.5686105388228704"
"1503","-0.5685991084833228","-0.5685991084833228","-0.5685991084833228"
"1504","-0.5687640034097061","-0.5687640034097061","-0.5687640034097061"
"1505","-0.5688800496271973","-0.5688800496271973","-0.5688800496271973"
"1506","-0.5689527583114364","-0.5689527583114364","-0.5689527583114364"
"1507","-0.5689685240456496","-0.5689685240456496","-0.5689685240456496"
"1508","-0.5690754546518033","-0.5690754546518033","-0.5690754546518033"
"1509","-0.5688814502850049","-0.5688814502850049","-0.5688814502850049"
"1510","-0.5689386103054849","-0.5689386103054849","-0.5689386103054849"
"1511","-0.5690055479803274","-0.5690055479803274","-0.5690055479803274"
"1512","-0.5691683830575985","-0.5691683830575985","-0.5691683830575985"
"1513","-0.5691579004241876","-0.5691579004241876","-0.5691579004241876"
"1514","-0.5693358515958828","-0.5693358515958828","-0.5693358515958828"
"1515","-0.5692029465629785","-0.5692029465629785","-0.5692029465629785"
"1516","-0.5692473279438279","-0.5692473279438279","-0.5692473279438279"
"1517","-0.5690668523311615","-0.5690668523311615","-0.5690668523311615"
"1518","-0.5690880358438416","-0.5690880358438416","-0.5690880358438416"
"1519","-0.5690689101806143","-0.5690689101806143","-0.5690689101806143"
"1520","-0.5691451271471293","-0.5691451271471293","-0.5691451271471293"
"1521","-0.5690752461974267","-0.5690752461974267","-0.5690752461974267"
"1522","-0.5691648124935098","-0.5691648124935098","-0.5691648124935098"
"1523","-0.5690364466402802","-0.5690364466402802","-0.5690364466402802"
"1524","-0.5689540864411787","-0.5689540864411787","-0.5689540864411787"
"1525","-0.5689591646439744","-0.5689591646439744","-0.5689591646439744"
"1526","-0.5690161218809009","-0.5690161218809009","-0.5690161218809009"
"1527","-0.5691191211715124","-0.5691191211715124","-0.5691191211715124"
"1528","-0.5689993555975539","-0.5689993555975539","-0.5689993555975539"
"1529","-0.5690878024223137","-0.5690878024223137","-0.5690878024223137"
"1530","-0.569024355632111","-0.569024355632111","-0.569024355632111"
"1531","-0.568949546870151","-0.568949546870151","-0.568949546870151"
"1532","-0.5689058821292868","-0.5689058821292868","-0.5689058821292868"
"1533","-0.5688141171748822","-0.5688141171748822","-0.5688141171748822"
"1534","-0.5689297830472773","-0.5689297830472773","-0.5689297830472773"
"1535","-0.5689010840366444","-0.5689010840366444","-0.5689010840366444"
"1536","-0.5686506555430604","-0.5686506555430604","-0.5686506555430604"
"1537","-0.5686912054972358","-0.5686912054972358","-0.5686912054972358"
"1538","-0.5687970013842434","-0.5687970013842434","-0.5687970013842434"
"1539","-0.5687567409388984","-0.5687567409388984","-0.5687567409388984"
"1540","-0.5686600021192797","-0.5686600021192797","-0.5686600021192797"
"1541","-0.5685406128351949","-0.5685406128351949","-0.5685406128351949"
"1542","-0.5686132227399654","-0.5686132227399654","-0.5686132227399654"
"1543","-0.5684334127463159","-0.5684334127463159","-0.5684334127463159"
"1544","-0.5684523197281998","-0.5684523197281998","-0.5684523197281998"
"1545","-0.56832873195739","-0.56832873195739","-0.56832873195739"
"1546","-0.5682739800242839","-0.5682739800242839","-0.5682739800242839"
"1547","-0.568373782119051","-0.568373782119051","-0.568373782119051"
"1548","-0.5683895437937212","-0.5683895437937212","-0.5683895437937212"
"1549","-0.5685719046655358","-0.5685719046655358","-0.5685719046655358"
"1550","-0.5685959757596392","-0.5685959757596392","-0.5685959757596392"
"1551","-0.5687371587370319","-0.5687371587370319","-0.5687371587370319"
"1552","-0.5687055654600754","-0.5687055654600754","-0.5687055654600754"
"1553","-0.5687420887817102","-0.5687420887817102","-0.5687420887817102"
"1554","-0.5687672130909474","-0.5687672130909474","-0.5687672130909474"
"1555","-0.5688422393167335","-0.5688422393167335","-0.5688422393167335"
"1556","-0.5688417353539963","-0.5688417353539963","-0.5688417353539963"
"1557","-0.5689230031863349","-0.5689230031863349","-0.5689230031863349"
"1558","-0.5689301335095538","-0.5689301335095538","-0.5689301335095538"
"1559","-0.5690084178181386","-0.5690084178181386","-0.5690084178181386"
"1560","-0.5690963481299067","-0.5690963481299067","-0.5690963481299067"
"1561","-0.5690820312858611","-0.5690820312858611","-0.5690820312858611"
"1562","-0.5689968848677432","-0.5689968848677432","-0.5689968848677432"
"1563","-0.5689215665250831","-0.5689215665250831","-0.5689215665250831"
"1564","-0.5689361507615537","-0.5689361507615537","-0.5689361507615537"
"1565","-0.5689910797491804","-0.5689910797491804","-0.5689910797491804"
"1566","-0.5689869767565797","-0.5689869767565797","-0.5689869767565797"
"1567","-0.5689534792524641","-0.5689534792524641","-0.5689534792524641"
"1568","-0.5689689984963792","-0.5689689984963792","-0.5689689984963792"
"1569","-0.5690793441256203","-0.5690793441256203","-0.5690793441256203"
"1570","-0.5689954524370527","-0.5689954524370527","-0.5689954524370527"
"1571","-0.5689225075477695","-0.5689225075477695","-0.5689225075477695"
"1572","-0.568911103156787","-0.568911103156787","-0.568911103156787"
"1573","-0.5689175579319411","-0.5689175579319411","-0.5689175579319411"
"1574","-0.5690281363939488","-0.5690281363939488","-0.5690281363939488"
"1575","-0.5691514342874356","-0.5691514342874356","-0.5691514342874356"
"1576","-0.5692148692518378","-0.5692148692518378","-0.5692148692518378"
"1577","-0.5692369267780574","-0.5692369267780574","-0.5692369267780574"
"1578","-0.5692693589514866","-0.5692693589514866","-0.5692693589514866"
"1579","-0.5691894020740607","-0.5691894020740607","-0.5691894020740607"
"1580","-0.5692729084876208","-0.5692729084876208","-0.5692729084876208"
"1581","-0.5692387656240746","-0.5692387656240746","-0.5692387656240746"
"1582","-0.5692338859363045","-0.5692338859363045","-0.5692338859363045"
"1583","-0.5691994536686027","-0.5691994536686027","-0.5691994536686027"
"1584","-0.5693105190068757","-0.5693105190068757","-0.5693105190068757"
"1585","-0.5693411168224238","-0.5693411168224238","-0.5693411168224238"
"1586","-0.5692325013894015","-0.5692325013894015","-0.5692325013894015"
"1587","-0.5693082863377477","-0.5693082863377477","-0.5693082863377477"
"1588","-0.5693551985964863","-0.5693551985964863","-0.5693551985964863"
"1589","-0.569356957825266","-0.569356957825266","-0.569356957825266"
"1590","-0.5693088101230241","-0.5693088101230241","-0.5693088101230241"
"1591","-0.5693153616661037","-0.5693153616661037","-0.5693153616661037"
"1592","-0.56936830160287","-0.56936830160287","-0.56936830160287"
"1593","-0.5693224836101757","-0.5693224836101757","-0.5693224836101757"
"1594","-0.5691833905922424","-0.5691833905922424","-0.5691833905922424"
"1595","-0.5692950740102826","-0.5692950740102826","-0.5692950740102826"
"1596","-0.5692917304580907","-0.5692917304580907","-0.5692917304580907"
"1597","-0.5692951899208052","-0.5692951899208052","-0.5692951899208052"
"1598","-0.5693084312068832","-0.5693084312068832","-0.5693084312068832"
"1599","-0.5693312514663378","-0.5693312514663378","-0.5693312514663378"
"1600","-0.5692833116812299","-0.5692833116812299","-0.5692833116812299"
"1601","-0.5692072192472638","-0.5692072192472638","-0.5692072192472638"
"1602","-0.5692371426927373","-0.5692371426927373","-0.5692371426927373"
"1603","-0.5692746699072574","-0.5692746699072574","-0.5692746699072574"
"1604","-0.5693663665206018","-0.5693663665206018","-0.5693663665206018"
"1605","-0.569416632441605","-0.569416632441605","-0.569416632441605"
"1606","-0.5694384178237961","-0.5694384178237961","-0.5694384178237961"
"1607","-0.5695316186030674","-0.5695316186030674","-0.5695316186030674"
"1608","-0.5695529959504193","-0.5695529959504193","-0.5695529959504193"
"1609","-0.5694023276445013","-0.5694023276445013","-0.5694023276445013"
"1610","-0.5694226483324845","-0.5694226483324845","-0.5694226483324845"
"1611","-0.5693906487570476","-0.5693906487570476","-0.5693906487570476"
"1612","-0.5694184981283628","-0.5694184981283628","-0.5694184981283628"
"1613","-0.5694303490287894","-0.5694303490287894","-0.5694303490287894"
"1614","-0.5694061631012589","-0.5694061631012589","-0.5694061631012589"
"1615","-0.5694552661248786","-0.5694552661248786","-0.5694552661248786"
"1616","-0.5694750976694904","-0.5694750976694904","-0.5694750976694904"
"1617","-0.5694674071647975","-0.5694674071647975","-0.5694674071647975"
"1618","-0.5695010941434568","-0.5695010941434568","-0.5695010941434568"
"1619","-0.569430595871085","-0.569430595871085","-0.569430595871085"
"1620","-0.5695468450168176","-0.5695468450168176","-0.5695468450168176"
"1621","-0.5695357330420644","-0.5695357330420644","-0.5695357330420644"
"1622","-0.5695320491329288","-0.5695320491329288","-0.5695320491329288"
"1623","-0.5695538217009382","-0.5695538217009382","-0.5695538217009382"
"1624","-0.5696346020995352","-0.5696346020995352","-0.5696346020995352"
"1625","-0.5695986576055606","-0.5695986576055606","-0.5695986576055606"
